Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
463,22,0.2034,46.98,18020.0,0.002594,1.0,A4GNT ADPRHL2 ALPI CHRND CHRNG DOK1 FBXO36 FILIP1 FRMD8 KCNJ13 KCTD15 MMP25 NEU2 PDE6D PRSS35 PUS10 RAB17 RIMS1 TRAK2 TRAPPC3L ZNF223 ZNF584,collagen catabolic process|peptidyl-serine ADP-deribosylation|anterograde dendritic transport of mitochondrion|collagen metabolic process|excitatory postsynaptic potential,0.001353|0.002423|0.002423|0.002634|0.002887,1|1|1|1|1,38.32|823.8|823.8|27.01|25.74
464,22,0.2048,47.3,18680.0,0.00252,1.0,ACYP2 ALS2 C14orf39 CLDN22 CLDN24 CRHR2 DHRS13 FAXC FSD1 GALM HMSD HYKK MGAT5B MMD2 PATE2 PRR4 PTPRR RAMP3 SH3BP2 SLC4A3 SLC7A2 TPD52L1,cell-cell junction organization|bicellular tight junction assembly|tight junction assembly|tight junction organization|apical junction assembly,0.001173|0.002026|0.002161|0.002301|0.002669,1|1|1|1|1,14.44|30.88|29.85|28.88|26.73
465,39,0.2017,149.5,23710.0,0.006243,1.0,ANKRD52 BRAF CCDC6 CYB5R4 DUSP4 DUSP6 ELAVL1 FBXO42 GRB2 KRAS LCMT1 LZTR1 MAP2K1 MAPK1 NF1 NRAS PEA15 PPM1A PPM1G PPME1 PPP2CA PPP2R1A PPP2R2A PPP4C PPP4R3A PPP4R3B PPP6C PPP6R1 PPP6R3 PTPA PTPN11 RAF1 RASA2 RRAS2 SHOC2 SOS1 SOX10 SOX9 TIPRL,MAPK cascade|protein dephosphorylation|dephosphorylation|intracellular signal transduction|regulation of phosphate metabolic process,9.674e-16|1.053e-14|9.21e-13|1.582e-12|2.392e-12,1.526e-11|8.307e-11|4.843e-09|6.24e-09|7.547e-09,18.88|28.6|19.31|6.538|6.392
466,16,0.2035,24.42,12480.0,0.001948,0.999999,ARAP1 CLTB DEFB113 ENPP5 FAM124A FLYWCH1 FUT9 LSM14B OR5F1 PRKCD RANBP17 TMEM179B TMEM253 TNFRSF9 TUBB2A TUBB2B,regulation of filopodium assembly|positive regulation of glucosylceramide catabolic process|regulation of glucosylceramide catabolic process|positive regulation of phospholipid scramblase activity|regulation of phospholipid scramblase activity,0.0006504|0.001552|0.001552|0.001552|0.001552,1|1|1|1|1,54.77|1287|1287|1287|1287
467,20,0.201,38.19,16430.0,0.002314,1.0,ARL5C CHRNE CLOCK CSF3 DCAKD DCXR DEPTOR DUSP26 EPOP GABARAPL2 LRMDA LRRC24 MC2R MEDAG MGAM OGFR PROSER1 SLC9A3R1 SPRY2 ZPLD1,negative regulation of ERK1 and ERK2 cascade|negative regulation of MAPK cascade|negative regulation of intracellular signal transduction|regulation of protein kinase B signaling|negative regulation of protein kinase activity,5.043e-05|0.0005861|0.001181|0.001534|0.001553,0.7955|1|1|1|1,42.91|18.28|8.372|13.03|12.98
468,22,0.2019,46.65,18010.0,0.002577,1.0,ACYP2 CCDC60 CROT EHD4 FGF22 FLRT2 GADD45G HDDC3 KLHDC7A MCTP2 MPZ MYBPC2 NLRP3 NMB OR2V1 PIP4K2A PLEKHG3 RMDN1 SI TES TMEM129 WNT16,"optic cup formation involved in camera-type eye development|fibroblast growth factor receptor signaling pathway|positive regulation of JNK cascade|1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process|1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate metabolic process",0.003343|0.003834|0.004204|0.004455|0.004455,1|1|1|1|1,447.7|22.11|21.07|298.5|298.5
469,49,0.2002,235.4,33380.0,0.006983,1.0,ACTG1 AFDN ANLN ARHGAP21 ARHGAP29 ARHGEF12 BTBD9 CAP1 CDC42 CORO1C CRB3 CTNNA1 DIAPH3 ECT2 FLII GNA13 IQGAP1 KCTD10 KIF20A LPAR2 LRRFIP2 LUZP1 MPRIP MYH9 MYL12A MYL12B MYL6 MYO9A MYO9B NEURL4 PARD3 PARD6B PKN2 PPP1R12A PPP1R12C PRKCI RASSF7 RHOA RHOC RIC8A ROCK1 ROCK2 SIAH1 SPECC1L SSH2 TJP1 TMOD3 TP53BP2 UNC45A,actin filament-based process|actin cytoskeleton organization|cell-cell junction assembly|cell-cell junction organization|cytoskeleton organization,3.651e-19|1.551e-17|6.786e-16|1.442e-15|2.051e-15,5.759e-15|1.223e-13|3.568e-12|5.688e-12|6.469e-12,14.18|14.64|38.16|28.22|7.714
470,19,0.2023,34.59,15440.0,0.00223,1.0,CAPG CAVIN2 CXCL13 EPN1 GDF10 IQCJ LCP1 LOXL4 PALLD PELI3 PKDCC PTCHD4 RHOBTB1 RIMS3 SCGB3A1 STK19 STOML1 SYDE1 ZNF385D,actin cytoskeleton organization|actin filament-based process|cortical cytoskeleton organization|lymphocyte chemotaxis across high endothelial venule|negative regulation of endothelial cell chemotaxis to fibroblast growth factor,0.000123|0.0002267|0.00153|0.001939|0.001939,1|1|1|1|1,9.826|8.61|35.51|1030|1030
471,11,0.4787,26.33,7682.0,0.003406,0.999969,DCP2 DDX6 EDC3 EDC4 EIF4E2 EIF4ENIF1 GIGYF2 LSM14A PNRC2 PPP5C XRN1,negative regulation of gene expression|negative regulation of translation|methylguanosine-cap decapping|negative regulation of cellular amide metabolic process|RNA decapping,5.61e-13|4.513e-11|7.971e-11|1.075e-10|1.34e-10,8.85e-09|3.559e-07|4.191e-07|4.241e-07|4.226e-07,19.42|82|624.1|70.65|534.9
472,5,0.7495,7.495,3361.0,0.002218,0.996692,MCPH1 PIAS4 RBM4 RBM4B SRBD1,entrainment of circadian clock by photoperiod|photoperiodism|entrainment of circadian clock|regulation of circadian rhythm|circadian rhythm,2.185e-05|2.795e-05|2.96e-05|0.0003382|0.0004655,0.3447|0.2205|0.1556|1|1,284.1|249.6|242.3|69.23|58.84
473,56,0.2003,308.5,37870.0,0.008055,1.0,AK6 BUB3 C1orf109 CIAO1 CIAO2B CIAO3 CIAPIN1 DAD1 DBR1 DDX55 DHX33 DPAGT1 EIF6 EXOSC6 FARSB FXN GLRX3 HSCB HSPE1 IMP3 KRR1 LETM1 LONP1 LYRM4 MYBBP1A NDOR1 NFS1 NIP7 NOL9 NOP10 NUBP2 OSGEP PAK1IP1 PDRG1 POP5 PPAN PSMG4 PWP2 RPP14 RPP21 RPP30 RPP40 RRP12 RTCB SHQ1 SOD1 SPATA5L1 TIMM10 TIMM9 TMA16 TRMT112 URB1 UTP4 WDR18 WDR55 WDR74,ribosome biogenesis|ribonucleoprotein complex biogenesis|metallo-sulfur cluster assembly|iron-sulfur cluster assembly|ncRNA processing,8.032e-23|2.517e-21|8.521e-21|8.521e-21|1.456e-20,1.267e-18|1.985e-17|4.48e-17|3.36e-17|4.592e-17,22.46|16.8|169.8|169.8|17.26
474,21,0.2012,42.26,16830.0,0.0024980000000000002,1.0,ATRNL1 BTBD8 CAMK2B CD63 CDC42BPB FAM135A GIPC2 IFI44 KCNS1 NKX2-3 NRGN OMA1 POPDC2 QRICH2 SLC30A2 SPATC1L SPSB4 TSPAN19 UNCX VNN2 ZC3H12C,post-embryonic digestive tract morphogenesis|positive regulation of sequestering of zinc ion|plasma cell differentiation|localization of cell|cell motility,0.002036|0.002036|0.004069|0.004393|0.004393,1|1|1|1|1,980.7|980.7|326.9|4.446|4.446
475,21,0.2007,42.15,17180.0,0.002442,1.0,ABI2 ARL4C B3GLCT C3orf52 DEFA4 EFNA2 EPHA6 FRMD1 GJD3 GRB14 HTR1B LINGO3 MTSS1 NOP53 PLXDC1 PPP1R27 SERINC1 SLC24A5 TCF24 TMEM236 UBXN1,regulation of protein deubiquitination|negative regulation of proteasomal ubiquitin-dependent protein catabolic process|bone remodeling|negative regulation of proteasomal protein catabolic process|negative regulation of ubiquitin-dependent protein catabolic process,0.0001029|0.0006795|0.001039|0.001175|0.001271,1|1|1|1|1,150.9|54.48|43.59|40.86|39.23
476,60,0.2014,356.5,40030.0,0.0088,1.0,AAGAB AGFG1 ANKH AP1G1 AP1M1 AP2A1 AP2A2 AP2B1 AP2M1 AP2S1 AP3B1 AP3D1 ARMH3 ATP6V0A1 C10orf88 CCDC32 CLTC DENND4C DNM2 EIPR1 EXOC1 EXOC2 EXOC3 EXOC5 EXOC7 EXOC8 FCHO2 GAPVD1 GDI2 HEATR5B HTT ITSN2 PI4KB PICALM PPP1R21 PPP6C RAB10 RAB14 RAB5C RAB6A RABIF RALGAPB RIC1 SEC14L1 SH3GL1 SLC11A2 SPPL3 STEAP3 TBC1D14 TBCK TFRC VIPAS39 VPS26A VPS33B VPS50 VPS51 VPS52 VPS53 VPS8 WDR7,vesicle-mediated transport|protein transport|peptide transport|amide transport|nitrogen compound transport,1.97e-33|1.843e-31|3.882e-31|9.125e-31|1.008e-30,3.108e-29|1.454e-27|2.041e-27|3.598e-27|3.181e-27,7.889|9.385|9.202|8.997|8.005
477,34,0.2048,114.9,22660.0,0.00503,1.0,ANKRD17 BTG1 CAPRIN1 CNOT2 CNOT3 CNOT4 CNOT6 CNOT6L CNOT7 CNOT8 CNOT9 DCP2 DDX6 EDC3 EDC4 EIF4E2 EIF4ENIF1 G3BP1 GID8 GIGYF2 LSM14A MAEA MKLN1 PNRC2 PPP5C RANBP10 RANBP9 RMND5A SERBP1 TOB1 UBE2H WDR26 XRN1 YPEL5,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|nuclear-transcribed mRNA catabolic process|mRNA catabolic process|RNA catabolic process|negative regulation of gene expression",1.165e-21|1.592e-19|5.803e-19|3.29e-18|5.063e-18,1.838e-17|1.255e-15|3.051e-15|1.297e-14|1.597e-14,115.8|42.03|38.14|33.49|12.21
478,55,0.2017,299.6,43810.0,0.006774,1.0,AADAC AADACL2 ARHGEF26 C3orf36 CCDC80 CD200R1L CPA3 CPB1 ERICH6 FAM131A GPR160 GPR171 GPR87 HTR3D HTR3E IFT57 IGSF10 KLHL24 KLHL6 METTL15 MFSD1 MLF1 NPHP3 P2RY12 P2RY13 P2RY14 PAQR9 PLCXD2 PLD1 PLSCR1 PLSCR2 PLSCR4 PLSCR5 PQLC2L PRR23C PXYLP1 ROPN1 RTP1 SCHIP1 SELENOT SERP1 SERPINI1 SERPINI2 SLC51A SLC7A14 SLC9C1 TCTEX1D2 TFDP2 TM4SF1 TM4SF18 TM4SF19 TM4SF4 TRIM59 VEPH1 WDR5B,G protein-coupled purinergic nucleotide receptor signaling pathway|purinergic nucleotide receptor signaling pathway|plasma membrane phospholipid scrambling|plasma membrane organization|phospholipid translocation,1.257e-09|2.629e-07|4.599e-07|7.989e-06|9.469e-06,1.983e-05|0.002074|0.002418|0.03151|0.02987,133.7|39.84|74.89|19.1|32.56
479,83,0.2002,681.3,57200.0,0.01174,1.0,ABCE1 ALG11 CARS CCT3 CNIH4 COPB2 CSE1L DDX10 DUX4 EIF2S1 EIF3CL EIF4A3 ETF1 GGPS1 HSPA9 HSPE1 ISY1 MAD2L1 MTBP NARS NBEAL1 NEDD8 NUF2 NUTF2 PRPF19 PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB3 PSMD7 PUF60 RABGGTB RARS RBM22 RPL11 RPL13 RPL14 RPL15 RPL17 RPL18 RPL18A RPL19 RPL23 RPL23A RPL27 RPL3 RPL31 RPL37 RPL4 RPL5 RPL6 RPL7 RPL9 RPLP0 RPLP2 RPS13 RPS15A RPS17 RPS20 RPS23 RPS24 RPS29 RPS6 RRP12 RSL24D1 SARS SEC61A1 SF3A1 SMU1 SNRNP200 SNRPA1 SNRPD1 SNU13 SPOUT1 SRP54 ST20 UBL5 VCP XAB2 YARS,"SRP-dependent cotranslational protein targeting to membrane|cotranslational protein targeting to membrane|protein targeting to ER|establishment of protein localization to endoplasmic reticulum|nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",3.814e-48|1.471e-47|1.849e-46|4.809e-46|1.525e-45,6.016e-44|1.16e-43|9.72e-43|1.896e-42|4.81e-42,79.17|75.25|68.47|66.09|63.34
480,20,0.2002,38.04,16450.0,0.002302,1.0,ADAM9 ARHGAP10 CALML3 CELSR2 CHAC1 DEPP1 E2F4 EPHX1 FLNC GMPR KLHL24 MAP3K8 NLRP3 PDF PIP4K2B PROKR1 TMEM14C TMPRSS5 TOMM34 ZNRF4,positive regulation of syncytium formation by plasma membrane fusion|regulation of syncytium formation by plasma membrane fusion|activation of MAPKK activity|positive regulation of catalytic activity|negative regulation of growth hormone receptor signaling pathway,0.0003213|0.000404|0.001733|0.003032|0.003198,1|1|1|1|1,81.4|72.01|33.43|3.969|468.1
481,22,0.2023,46.72,18650.0,0.002493,1.0,ACAD10 C10orf113 C17orf80 C19orf12 C1orf115 CCDC112 CD22 CD52 CLEC10A CXCL16 CYB5RL DAPL1 FAM189A1 GNAL GRM6 HOXD8 LCT PPP1R12C RNLS SLC17A8 SMPDL3B TMPRSS5,cellular component organization or biogenesis|cellular component organization|adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway|cellular macromolecule metabolic process|response to catecholamine,0.0006831|0.001244|0.003763|0.00435|0.005349,1|1|1|1|1,0|0|22.29|0|18.54
482,20,0.203,38.57,15770.0,0.002433,1.0,ASS1 C6orf201 ECI2 FAM217A FOXF2 GNAQ MYLK4 NQO2 PDIA6 PXDC1 RIPK1 SERPINB9 SHISAL1 SYT16 TMEM253 TOPORS TUBB2A TUBB2B UHRF1BP1L WRNIP1,positive regulation of reactive oxygen species metabolic process|modulation by symbiont of host cellular process|regulation of reactive oxygen species metabolic process|modulation by symbiont of host process|regulation of ATP:ADP antiporter activity,0.0001336|0.0005835|0.0007707|0.00148|0.001939,1|1|1|1|1,30.59|58.84|16.61|36.13|1030
483,72,0.2004,512.3,48920.0,0.010329999999999999,1.0,BUB3 C1orf109 CNIH4 DAD1 DBR1 DHX33 DPAGT1 DUX4 EIF6 EXOSC6 FARSB FAU HIST2H2AC HSPE1 IMP3 KRR1 MYBBP1A NIP7 NOL9 OR2A25 OSGEP PAK1IP1 POP5 PWP2 RPL10A RPL11 RPL12 RPL13 RPL13A RPL14 RPL15 RPL17 RPL18 RPL18A RPL19 RPL23 RPL23A RPL27 RPL27A RPL3 RPL31 RPL32 RPL35 RPL37 RPL4 RPL6 RPL7 RPL7A RPL9 RPLP0 RPLP2 RPP21 RPP30 RPP40 RPS11 RPS13 RPS15A RPS17 RPS20 RPS29 RPS6 RPS8 RSL24D1 SPATA5L1 TIMM10 TRMT112 TXNL4A URB1 UTP4 WDR18 WDR43 WDR74,ribosome biogenesis|rRNA processing|rRNA metabolic process|ribonucleoprotein complex biogenesis|SRP-dependent cotranslational protein targeting to membrane,3.522e-68|1.201e-64|5.672e-64|2.064e-63|3.826e-61,5.555e-64|9.472e-61|2.982e-60|8.139e-60|1.207e-57,41.64|48.83|47.02|30.34|105.8
484,19,0.2002,34.23,15400.0,0.002212,1.0,ADCK5 ANKRD46 C3orf18 C3orf58 CCDC173 CLK1 DLGAP2 FMO5 GORAB KITLG MSH4 NKAIN4 RETN STK17B THOP1 TNFRSF11A TPMT TTC16 ZNF620,drug metabolic process|ovarian follicle development|positive regulation of progesterone secretion|positive regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning|negative regulation of mast cell apoptotic process,0.0008852|0.001078|0.001843|0.001843|0.001843,1|1|1|1|1,47.13|42.51|1084|1084|1084
485,70,0.191,461.3,56730.0,0.008046,1.0,ABCB11 ACOXL ANKRD23 ANKRD36B ASTL BBS5 BCL2L11 C2orf49 CASP10 CCDC74B CFC1 CFC1B CNGA3 CNNM4 CPO CRYGA CRYGB CRYGC CRYGD CXCR2 DAPL1 DLX2 DTD2 FAHD2A FAHD2B FAM178B GLI2 GPR45 HOXD8 IL1F10 IL1RL1 IL1RN IL36A IL36G IL36RN IL37 ITPRIPL1 LYG1 LYG2 MGAT4A MRPL30 MZT2A MZT2B NCK2 POTEI PROC PSD4 RFX8 RNF149 SCN1A SCN2A SCN3A SCN7A SCRN3 SCTR SEPT10 SLC11A1 SLC9A2 SLC9A4 ST6GAL2 SULT1C2 SULT1C3 SULT1C4 TBC1D8 TFPI TMEM177 TRIM43 TUBA3D ZNF514 ZNF532,inflammatory response to antigenic stimulus|sodium ion transmembrane transport|sodium ion transport|neuronal action potential|membrane depolarization during action potential,5.902e-09|1.491e-08|2.295e-07|4.522e-06|5.801e-06,9.309e-05|0.0001176|0.001207|0.01783|0.0183,49.04|19.07|13.15|40.86|38.14
486,28,0.2008,75.92,22670.0,0.003329,1.0,BRINP3 CCDC105 CDK18 CFHR1 CHIT1 CNTN2 CP FOXI1 FRG1 GEM GPANK1 HHAT IGFN1 LBH LCN9 LRRK2 MAL MRVI1 NFASC REN RGS13 RGS18 RGS2 RGS21 SCARA3 TMEM206 TMEM81 TROVE2,regulation of G protein-coupled receptor signaling pathway|regulation of neuron differentiation|myelination|ensheathment of neurons|axon ensheathment,5.542e-05|0.0001622|0.0004747|0.0005007|0.0005007,0.8742|1|1|1|1,19.46|14.64|20.1|19.73|19.73
487,82,0.2007,666.7,50120.0,0.013080000000000001,1.0,ADSL ADSS AHCY ALAD ALAS1 ALDH18A1 AMD1 ASNS ATIC AZIN1 CAD COASY CS CTPS1 DHFR DHFR2 DHODH DLAT DTYMK EIF2AK4 FDX1 FH FPGS GART GCLC GCSH GLRX5 GMPS GNPNAT1 GSS IMPDH2 IPPK LIAS LIPT1 LIPT2 MDH2 MECR MPC1 MPC2 MPI MRPS36 MTHFD1 MTR NADK2 NAMPT NFU1 NMNAT1 PAICS PDHB PDHX PDXK PFAS PGD PGM3 PGP PPAT PPCDC PPCS RFK RPE RPIA SDHA SDHB SDHC SDHD SLC20A1 SLC25A1 SLC25A19 SLC3A2 SLC4A7 SLC5A3 SLC7A1 SLC7A5 TFRC TKT TPK1 TRPM7 TYMS UGP2 UMPS UXS1 YRDC,small molecule metabolic process|nucleobase-containing small molecule metabolic process|heterocycle biosynthetic process|nucleotide biosynthetic process|nucleoside phosphate biosynthetic process,4.853e-57|2.816e-35|1.17e-32|2.56e-32|3.578e-32,7.655e-53|2.221e-31|6.153e-29|1.01e-28|1.129e-28,9.918|16.97|9.68|28.94|28.57
488,61,0.2005,366.8,40990.0,0.008844,1.0,BUB3 C1orf109 CIAO1 CIAO2B DAD1 DBR1 DDX49 DHX33 DPAGT1 DUX4 EIF6 FARSB FAU FXN GPN3 HIST2H2AC HSCB HSPE1 IMP3 KRR1 LETM1 LONP1 LYRM4 MYBBP1A NIP7 NOL9 OR2A25 OSGEP PAK1IP1 POP5 PSMG4 PWP2 RPL11 RPL12 RPL13 RPL17 RPL18A RPL23 RPL23A RPL27A RPL37 RPL4 RPL9 RPLP2 RPN1 RPP21 RPP30 RPP40 RPS13 RSL24D1 SOD1 SPATA5L1 TAMM41 TIMM10 TRIAP1 TRMT112 TXNL4A URB1 UTP4 WDR18 WDR74,ribosome biogenesis|ribonucleoprotein complex biogenesis|rRNA processing|rRNA metabolic process|ncRNA processing,1.65e-36|5.719e-34|2.007e-32|5.022e-32|4.178e-30,2.603e-32|4.511e-30|1.055e-28|1.98e-28|1.318e-26,30.02|22.15|33.22|31.99|21.53
489,24,0.2026,55.93,20210.0,0.0027530000000000002,1.0,AUNIP BANF2 CDH22 CLDN22 CLDN24 COL12A1 F11 GABBR1 GPR150 IGFBP2 INTU IQCC KCNC3 LIMCH1 LRRC47 MOXD1 NRXN3 NUPR1 OBSL1 OXCT2 PAX1 PCSK2 PRKN SEMA7A,norepinephrine metabolic process|cell junction assembly|cell-cell junction assembly|dopamine metabolic process|cell adhesion,0.0001351|0.0003013|0.0004499|0.0006304|0.0006446,1|1|1|1|1,132|12.26|20.27|57.21|5.414
490,24,0.2002,55.24,20670.0,0.00266,1.0,AARD ABTB1 ACADL ADAD1 APOBEC4 ASPG CA8 CAPN7 CRY1 CXXC4 FADS6 FNBP1 GALK1 GPR158 HMX3 HNRNPA0 KY LCP2 MCCC1 MSH4 PDGFA RTN4R TESC THUMPD3,carboxylic acid metabolic process|oxoacid metabolic process|small molecule metabolic process|organic acid metabolic process|negative regulation of lipid biosynthetic process,0.0004939|0.0006066|0.0006451|0.0007385|0.002101,1|1|1|1|1,5.74|5.52|3.904|5.316|30.47
491,22,0.203,46.9,18480.0,0.002525,1.0,AGRP CAB39L CHADL CPT2 DNAJC6 EDEM3 FAM189A2 FAM84A GPR37 HTR7 LAMP3 LRCH3 LRP2BP NANOS3 NDUFS6 NQO1 PDE6H PGRMC2 PLA2G4C RHOU SEC24B TMEM222,long-day photoperiodism|regulation of cargo loading into COPII-coated vesicle|negative regulation of collagen fibril organization|regulation of cellular amine metabolic process|cochlear nucleus development,0.002133|0.003198|0.003198|0.003678|0.004262,1|1|1|1|1,936.1|468.1|468.1|22.56|312
492,20,0.2033,38.63,16600.0,0.002316,1.0,AQP8 CAMK2B DXO EBAG9 GNAS GPR55 KLHL30 NRG1 OXTR PQLC2 SLC17A5 STARD3NL TMCC3 TMEM181 TPRG1L ZBED6 ZNF112 ZNF235 ZNF45 ZNF814,regulation of neuron migration|regulation of osteoclast differentiation|regulation of parathyroid hormone secretion|ERBB4 signaling pathway|post-embryonic body morphogenesis,0.000744|0.00182|0.001843|0.001843|0.001843,1|1|1|1|1,51.62|32.36|1084|1084|1084
493,22,0.2021,46.68,18320.0,0.002535,1.0,ATL1 CCDC167 CCDC62 GEMIN7 GPR88 LBP LEPROTL1 MBOAT7 MPPED2 PBX1 PELI3 PNRC1 PPP1R27 PRADC1 RXFP4 RYR2 SLC2A8 SPEF1 TMEM200C TRAPPC3L TREM2 UROC1,cellular response to lipoteichoic acid|response to lipoteichoic acid|detection of molecule of bacterial origin|macrophage activation involved in immune response|detection of external biotic stimulus,9.216e-05|9.216e-05|0.0001074|0.0002234|0.0003806,1|0.7268|0.5649|0.8811|1,162.8|162.8|149.2|99.49|74.62
494,15,0.2016,21.16,11420.0,0.001846,0.999999,ANKS6 CIB1 CLEC2B CSF1R ELMSAN1 FERMT3 FGF6 GOLGA4 GPD1L GPRIN3 OR8K1 PNPLA6 PTPRE RCN1 UBA7,regulation of cell adhesion mediated by integrin|response to ischemia|glycerophospholipid metabolic process|positive regulation of male germ cell proliferation|positive regulation of germ cell proliferation,0.0005153|0.0006462|0.001345|0.001358|0.001358,1|1|1|1|1,61.29|54.48|13.33|1471|1471
495,22,0.2012,46.48,16270.0,0.0028420000000000003,1.0,BRAF C1orf210 CD300A CSNK1G3 DUSP4 FAM214B FOXF1 GFY GPR3 GPX8 MAP2K1 MAPK1 MITF OCM2 PEA15 PLEKHG4 PLSCR5 RTP5 SLFN11 SOX10 SOX9 TMCC1,trachea development|lung morphogenesis|negative regulation of regulated secretory pathway|thyroid gland development|gland development,8.493e-09|1.54e-07|2.699e-06|3.034e-06|3.642e-06,0.000134|0.001215|0.01419|0.01196|0.01149,197.1|89.16|122.1|117|13.73
496,21,0.2011,42.23,17490.0,0.002403,1.0,AADACL3 ABCC12 ADAM11 C11orf52 CAPRIN2 DNAJC22 EFCAB6 EN2 GPR6 GRIK4 IL2 LMO3 MAP2K6 MLNR NAB1 PYY RAPGEF5 SLC37A1 TMEM182 TMEM45B UCP1,positive regulation of dendritic spine development|cellular component organization or biogenesis|cellular metabolic process|regulation of dendritic spine development|cellular component organization,0.0009111|0.001125|0.001148|0.001801|0.002213,1|1|1|1|1,46.7|0|0.1296|32.69|0
497,20,0.205,38.95,16460.0,0.002355,1.0,AFAP1L1 C17orf78 C3orf80 CCDC158 CCDC92 DCAF17 FAM189A2 FAM234A GFY GHSR GRID1 GRIN1 OSTF1 PCDHGB2 RHBDD1 RXFP3 ST8SIA6 TACR3 TRIM2 ZC3H12C,ionotropic glutamate receptor signaling pathway|glutamate receptor signaling pathway|regulation of feeding behavior|positive regulation of smooth muscle contraction|positive regulation of muscle contraction,3.633e-06|1.731e-05|0.0003676|0.0004226|0.0008302,0.05731|0.1365|1|1|1,109|62.6|75.44|70.05|49.04
498,51,0.1935,246.7,33180.0,0.007359,1.0,ACTR10 ACTR1A ANAPC13 ANAPC15 ANAPC5 ASPM BORA CCNF CDC16 CDC27 CENPE CENPF DCTN2 DCTN4 DCTN5 DCTN6 DLGAP5 DYNC1LI1 DYNC1LI2 DYNLRB1 KIF15 KIF18A KIF18B KIF2C KNTC1 LCMT1 MAD1L1 MAD2L1BP MAPRE1 NDE1 PAFAH1B1 PDCD5 PFDN1 PPP2CA PRPF39 SGO1 SGO2 SKA1 SKA3 SPAG5 SPDL1 TRIP13 TRNAU1AP TUBA1B TUBA1C TUBB TUBB4B UBE2C UBE2S VEZT ZWINT,mitotic cell cycle|cell cycle|mitotic cell cycle process|biological phase|mitotic cell cycle phase,1.819e-41|1.121e-38|5.478e-36|2.072e-35|2.072e-35,2.87e-37|8.84e-35|2.88e-32|8.17e-32|6.536e-32,19.63|11.91|19.45|40.85|40.85
499,17,0.2022,27.49,13260.0,0.002064,1.0,ASIC3 C4orf47 CEP170 CROT DIO3 EPHB4 GRID1 GSTZ1 GULP1 KCNA1 LILRB5 OR2V1 PRDX1 RPS12 STEAP2 WSCD1 ZNF616,detection of mechanical stimulus involved in sensory perception of pain|detection of stimulus involved in sensory perception of pain|detection of mechanical stimulus involved in sensory perception|cellular modified amino acid metabolic process|detection of mechanical stimulus,7.631e-05|0.0002566|0.0003968|0.0005219|0.0008934,1|1|1|1|1,173.1|89.74|71.26|18.83|46.6
500,22,0.2003,46.28,15780.0,0.0029170000000000003,1.0,ABL1 BCR CSF2RB ETV6 EWSR1 FLI1 GAB2 GATA2 GSE1 GTDC1 HNRNPF IGF2BP1 LMO2 MOGAT2 MYB RIN1 RNF216 RUNX1 SOS1 SPSB4 TRIM11 TRIM8,regulation of hematopoietic progenitor cell differentiation|regulation of hematopoietic stem cell differentiation|regulation of stem cell differentiation|regulation of leukocyte differentiation|vitellogenesis,6.112e-10|1.938e-08|1.374e-07|1.095e-05|1.626e-05,9.641e-06|0.0001528|0.0007224|0.04317|0.0513,62.41|62.41|41.42|16.6|468.1
501,18,0.2009,30.74,14260.0,0.002146,1.0,CDH9 EPB41L2 FAM118A FNDC5 HABP4 HMBS HPCA ITGB7 KANK2 KRTAP19-5 LATS1 PABPC4 PAIP1 RBM44 RSPH3 SLC39A13 ZNF431 ZNF470,regulation of intracellular estrogen receptor signaling pathway|response to ketamine|peptidyl-pyrromethane cofactor linkage|response to Aroclor 1254|cellular response to monosodium glutamate,0.0006973|0.001746|0.001746|0.001746|0.001746,1|1|1|1|1,53.22|1144|1144|1144|1144
502,20,0.2013,38.24,15980.0,0.002381,1.0,C3orf80 CDRT15 EXOC6 F2RL3 GHSR HAPLN3 JAK3 LDLRAP1 LRP8 LRRC29 MAP7 MCEMP1 PRAMEF1 PRAMEF18 PRR23C RMND5B WDR47 WNT5A ZBTB8A ZDHHC20,regulation of leukocyte apoptotic process|regulation of postsynapse organization|regulation of thymocyte apoptotic process|positive regulation of cell population proliferation|regulation of protein localization to synapse,7.331e-05|9.281e-05|9.318e-05|0.0001953|0.0003574,1|0.732|0.49|0.7703|1,37.67|34.71|158.4|6.629|76.28
