Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
507,11,0.3019,16.6,8882.0,0.001861,0.999969,C6orf201 C9orf131 CARD11 FAM107A FAM217A OCM PRSS3 RAB3B SLC10A1 SPATA45 TMEM156,UNCLASSIFIED|biological_process|positive regulation of catecholamine uptake involved in synaptic transmission|positive regulation of dopamine uptake involved in synaptic transmission|response to 17alpha-ethynylestradiol,0.001425|0.001425|0.002134|0.002134|0.002134,1|1|1|1|1,4.092|0.5244|624.1|624.1|624.1
508,11,0.3091,17.0,9257.0,0.001829,0.999969,BLZF1 C9orf135 CXCL8 DCAF8 ENTPD6 IRGM MYH13 SPINT3 THSD4 TM7SF2 ZC3H12C,calcium-mediated signaling|CAMKK-AMPK signaling cascade|protein lipidation involved in autophagosome assembly|negative regulation of cell adhesion molecule production|calmodulin dependent kinase signaling pathway,0.002665|0.002667|0.002667|0.003199|0.003199,1|1|1|1|1,25.82|468.1|468.1|374.5|374.5
509,22,0.3022,69.82,15080.0,0.004595,1.0,ATM CDKN1A CHEK2 DCLRE1B DDX31 GNL1 HDDC2 MDM2 MDM4 PINX1 PPM1D PPM1G PSME3 PUM3 RPL22 RPS27L TP53 UBE2D3 UBE2K USP28 WDR89 XPO7,"signal transduction by p53 class mediator|DNA damage response, signal transduction by p53 class mediator|negative regulation of cell cycle|signal transduction in response to DNA damage|negative regulation of mitotic cell cycle",4.452e-15|2.203e-14|1.121e-13|1.523e-13|2.318e-13,7.023e-11|1.738e-10|5.896e-10|6.007e-10|7.313e-10,71.4|94.8|19.74|73.42|31.84
510,8,0.3078,8.62,6221.0,0.0013800000000000002,0.9996790000000001,C9orf57 CCDC62 IFIH1 KIF1B MANBAL METTL25 MYF5 TBRG1,response to rotenone|protein localization to nucleoplasm|MDA-5 signaling pathway|regulation of type III interferon production|retrograde neuronal dense core vesicle transport,0.0007765|0.001552|0.001552|0.00194|0.002328,1|1|1|1|1,2574|858.1|858.1|643.6|514.9
511,12,0.3084,20.35,9502.0,0.002132,0.999986,AUNIP C9orf92 CA5A DBNDD1 GAS8 MC1R NRG4 PTH RMI2 SPG7 TCF25 VPS9D1,negative regulation of double-strand break repair|negative regulation of DNA repair|negative regulation of response to DNA damage stimulus|regulation of double-strand break repair|positive regulation of osteoclast proliferation,0.000216|0.0002416|0.001244|0.001364|0.001891,1|1|1|1|1,96.01|90.53|38.64|36.84|792.1
512,14,0.3054,27.79,11580.0,0.002388,0.9999969999999999,BATF2 CA10 CCL18 CD47 CX3CL1 CXCL11 EFNA1 GEM GULP1 IFITM1 IL13 IL36RN PEAK3 TYROBP,defense response|response to other organism|response to external biotic stimulus|response to biotic stimulus|cell surface receptor signaling pathway,5.135e-08|5.198e-08|5.262e-08|6.493e-08|4.206e-07,0.00081|0.00041|0.0002767|0.0002561|0.001327,9.35|9.337|9.324|9.099|5.917
513,10,0.3183,14.32,8076.0,0.001766,0.999933,ACTG1 C4orf51 CAAP1 CALY EXTL2 FADS6 LCP2 SLURP2 STK32C USP39,positive regulation of retrograde axon cargo transport|regulation of retrograde axon cargo transport|positive regulation of clathrin coat assembly|regulation of clathrin coat assembly|UDP-N-acetylgalactosamine metabolic process,0.0009704|0.0009704|0.001455|0.001455|0.00194,1|1|1|1|1,2060|2060|1030|1030|686.5
514,10,0.3146,14.16,8129.0,0.001734,0.999933,CABP1 DHX57 GAREM2 HS1BP3 MYL9 PRPH2 PTCH1 TICAM2 TXNDC15 ZNF512,regulation of smoothened signaling pathway|positive regulation of interleukin-18-mediated signaling pathway|regulation of interleukin-18-mediated signaling pathway|response to chlorate|neural plate axis specification,0.0007064|0.0009704|0.0009704|0.001455|0.001455,1|1|1|1|1,50.85|2060|2060|1030|1030
515,9,0.3082,11.09,7279.0,0.001518,0.9998530000000001,AKR1C2 CABYR CAMTA2 FAM120B HRH3 RELT SLC22A3 ZNF221 ZNF70,epinephrine uptake|neurotransmitter transport|histamine uptake|cellular response to prostaglandin D stimulus|response to prostaglandin D,0.00131|0.001691|0.001746|0.002182|0.002182,1|1|1|1|1,1144|32.23|762.8|572.1|572.1
516,14,0.3051,27.77,10310.0,0.002679,0.9999969999999999,BPIFB1 CACNA1D EHD1 IFNAR2 IL6R IL6ST JAK1 LIFR MEIOB SBNO2 SGCD SLC39A1 SOCS3 STAT3,cellular response to interleukin-6|response to interleukin-6|interleukin-6-mediated signaling pathway|ciliary neurotrophic factor-mediated signaling pathway|regulation of cytokine-mediated signaling pathway,1.464e-13|2.61e-13|2.161e-12|1.395e-08|6.59e-08,2.309e-09|2.059e-09|1.136e-08|5.5e-05|0.0002079,245.2|220.7|408.6|882.6|44.85
517,8,0.317,8.876,6034.0,0.001465,0.9996790000000001,ANGPTL4 C10orf82 CACNA1E CDHR5 HOOK2 IRX6 OR5AP2 OR8K1,intermicrovillar adhesion|protein unfolding|brush border assembly|negative regulation of lipoprotein lipase activity|regulation of microvillus length,0.001164|0.001552|0.002328|0.002715|0.003103,1|1|1|1|1,1287|858.1|514.9|429.1|367.8
518,17,0.2856,38.85,10540.0,0.00366,1.0,AMBRA1 CCNE2 CCNF CDK4 CDK6 CDKN1A CDKN2C CKS1B DYRK1A E2F3 FAM53C FZR1 MAU2 SKP2 SOX4 TCF19 UBE2Q1,G1 phase|mitotic G1 phase|mitotic cell cycle phase transition|cell cycle phase transition|mitotic cell cycle process,3.409e-14|3.409e-14|4.757e-13|6.061e-13|6.194e-13,5.378e-10|2.689e-10|2.501e-09|2.39e-09|1.954e-09,346.1|346.1|38.26|37.21|19.45
519,10,0.3017,13.58,7749.0,0.001744,0.999933,CACNB3 CSF3 GCLC GCLM GSS HEMGN MLC1 OSBP2 SLC25A39 TNFRSF6B,glutathione biosynthetic process|nonribosomal peptide biosynthetic process|cellular response to L-phenylalanine derivative|cellular response to thyroxine stimulus|cellular modified amino acid biosynthetic process,9.194e-08|1.284e-07|1.554e-06|1.554e-06|1.696e-06,0.00145|0.001012|0.008169|0.006126|0.005352,374.5|330.4|1872|1872|130.6
520,11,0.5917,32.54,7643.0,0.004228,0.999969,ATP5F1C CDC123 GTPBP4 KIN MCM10 PDSS1 PRPF18 RBM17 RPP38 UPF2 ZNF33A,nucleobase-containing compound metabolic process|heterocycle metabolic process|cellular aromatic compound metabolic process|organic cyclic compound metabolic process|nucleic acid metabolic process,1.059e-05|1.743e-05|1.953e-05|3.538e-05|3.933e-05,0.167|0.1375|0.1027|0.1395|0.1241,5.509|5.158|5.081|4.695|5.872
521,43,0.2609,235.6,30070.0,0.00775,1.0,AK6 C1orf109 DDX49 DDX55 DHX33 EXOSC5 IMP3 IMP4 KRR1 LYRM4 MAK16 MYBBP1A NEPRO NOC4L NOL6 NOL9 NOP10 NOP16 OSGEP PAK1IP1 POP1 POP4 POP5 PPAN PWP2 RPP14 RPP21 RPP30 RPP38 RPP40 RRP1 RRP12 RSL1D1 SPATA5L1 TIMM10 TMA16 TRMT112 URB1 UTP15 UTP4 WDR12 WDR18 WDR74,ribosome biogenesis|ncRNA processing|ribonucleoprotein complex biogenesis|rRNA processing|rRNA metabolic process,1.273e-43|2.978e-40|2.631e-39|1.61e-38|4.201e-38,2.007e-39|2.348e-36|1.383e-35|6.35e-35|1.325e-34,40.92|31.44|29.21|45.5|43.82
522,9,0.3045,10.96,7177.0,0.001521,0.9998530000000001,C8B CADM3 CDHR4 DEFB129 LMLN MCRIP2 SGSM3 SLC39A2 SLITRK3,cell-cell adhesion via plasma-membrane adhesion molecules|cell adhesion|biological adhesion|cell-cell adhesion|homophilic cell adhesion via plasma membrane adhesion molecules,0.0001613|0.0004792|0.0004908|0.001179|0.002318,1|1|1|1|1,26.51|9.625|9.565|13.36|27.41
523,11,0.3104,17.07,8992.0,0.0018899999999999998,0.999969,C3orf62 CADPS CHST10 FAM174B ITPRIPL1 LMX1A NFATC1 SCN7A TM4SF19 TRIM71 TUT4,miRNA metabolic process|production of miRNAs involved in gene silencing by miRNA|production of small RNA involved in gene silencing by RNA|dsRNA processing|gene silencing by miRNA,6.515e-05|0.0001274|0.0001616|0.0001616|0.000313,1|1|0.8497|0.6373|0.9873,178.3|124.8|110.1|110.1|78.01
524,33,0.3003,158.6,22040.0,0.007121,1.0,BUB3 C1orf109 DAD1 DBR1 DHX33 DPAGT1 DUX4 EIF6 FARSB HIST2H2AC HSPE1 IMP3 MYBBP1A OR2A25 OSGEP POP5 RPL11 RPL12 RPL13 RPL17 RPL23 RPL37 RPL4 RPL9 RPLP2 RPP21 RPS13 SPATA5L1 TIMM10 TRMT112 TXNL4A UTP4 WDR18,ncRNA metabolic process|ribosome biogenesis|ncRNA processing|rRNA processing|rRNA metabolic process,3.188e-20|5.104e-20|6.795e-20|7.527e-20|1.293e-19,5.029e-16|4.026e-16|3.573e-16|2.968e-16|4.079e-16,21.09|29.19|23.84|34.95|33.65
525,9,0.3157,11.37,7335.0,0.0015429999999999999,0.9998530000000001,CALCRL DLGAP1 EPHA7 MAT2B MTTP PROK1 SAA4 STEAP4 TMEM200C,cellular response to sucrose stimulus|cellular response to disaccharide stimulus|circadian rhythm|calcitonin gene-related peptide receptor signaling pathway|S-adenosylmethionine biosynthetic process,0.0008734|0.0008734|0.001645|0.001746|0.002182,1|1|1|1|1,2288|2288|32.69|762.8|572.1
526,10,0.3091,13.91,7609.0,0.00182,0.999933,CALD1 CRIM1 DNM1L KLHL12 KRTAP16-1 MCM4 MIEF1 MSANTD2 SLC25A46 WDR31,mitochondrial fission|mitochondrial membrane fission|membrane fission|positive regulation of mitochondrial fission|regulation of mitochondrial fission,1.657e-07|1.271e-06|2.872e-05|3.609e-05|8.547e-05,0.002614|0.01003|0.151|0.1423|0.2696,294.2|2060|274.6|242.3|152.6
527,9,0.3207,11.54,7506.0,0.001532,0.9998530000000001,AK3 BARHL1 C5AR2 CALHM2 CLEC4C KLHDC9 MYOZ3 SCIMP SGPP2,ADP biosynthetic process|purine ribonucleoside diphosphate biosynthetic process|ribonucleoside diphosphate biosynthetic process|purine nucleoside diphosphate biosynthetic process|nucleoside diphosphate biosynthetic process,4.446e-06|4.446e-06|5.927e-06|5.927e-06|1.396e-05,0.07013|0.03507|0.03116|0.02337|0.04403,823.8|823.8|686.5|686.5|411.9
528,9,0.3178,11.44,7507.0,0.001518,0.9998530000000001,CALHM6 CCDC88A CYB5D2 H6PD LIN28A PLEKHG5 POR TRIM72 ZYX,regulation of steroid hormone biosynthetic process|regulation of hormone biosynthetic process|regulation of hormone metabolic process|regulation of alcohol biosynthetic process|regulation of steroid biosynthetic process,1.32e-05|4.271e-05|0.0001121|0.0004507|0.0006659,0.2082|0.3368|0.5893|1|1,416.1|217.9|130.8|63.56|52.01
529,21,0.2814,59.09,13770.0,0.004261,1.0,ASPM CALM2 CCT4 CDK5RAP2 DYNLRB1 HMMR KIFC1 MSTO1 NDE1 PAFAH1B1 PCNT PDCD5 PFDN1 PFDN4 TBCA TCP1 TUBA1B TUBA1C TUBB TUBB4B TXNDC9,microtubule cytoskeleton organization|microtubule-based process|G2/M transition of mitotic cell cycle|cell cycle G2/M phase transition|ciliary basal body-plasma membrane docking,7.174e-11|8.354e-11|8.68e-11|9.549e-11|6.082e-10,1.132e-06|6.589e-07|4.564e-07|3.766e-07|1.919e-06,17.33|13.43|49.04|48.35|61.94
530,45,0.2872,284.3,35640.0,0.007894,1.0,ADAMTS7 AP3B2 ARHGAP11B BNIP2 C15orf53 CALML4 CELF6 CHRFAM7A CHRNA7 CSNK1G1 CSPG4 DEXI DUOXA1 DUOXA2 EPB42 FBXL22 GABRA5 GOLGA6B GOLGA6D GOLGA8M GOLGA8R IGDCC3 MAP2K5 MYO5A MYO5C NIPA2 PARP6 PLA2G4D PLA2G4E PLEKHO2 PPIB RAB8B SCAMP2 SCAMP5 SEMA7A SLC24A1 SNURF SNX22 TGM5 TGM7 THAP10 TMCO5A TYRO3 UBE2Q2L WDR76,"synaptic transmission, cholinergic|regulation of postsynaptic membrane potential|positive regulation of hydrogen peroxide biosynthetic process|regulation of thyroid hormone generation|positive regulation of hydrogen peroxide metabolic process",3.634e-05|8.434e-05|0.0001013|0.0001349|0.0001732,0.5733|0.6652|0.5327|0.5319|0.5464,51.66|17.91|179.1|149.2|127.9
531,50,0.2818,345.2,31900.0,0.01067,1.0,ARFRP1 ARL1 ASNA1 CLEC16A CNIH1 COG1 COG2 COG3 COG4 COG5 COG6 COG7 COG8 EIPR1 GET4 GOSR2 GPR107 PTAR1 RAB18 RAB1A RAB1B RAB2A RAB6A RGP1 RIC1 SAR1A SCFD1 SCYL1 SEC23IP SEC31A SLC10A7 SLC39A9 SURF4 SYS1 TBC1D20 TM9SF3 TRAPPC1 TRAPPC11 TRAPPC12 TRAPPC13 TRAPPC2L TRAPPC4 UNC50 VPS51 VPS52 VPS53 VPS54 WRB YIPF5 YKT6,Golgi vesicle transport|vesicle-mediated transport|endoplasmic reticulum to Golgi vesicle-mediated transport|intracellular transport|cellular localization,2.185e-44|3.807e-34|5.471e-33|4.524e-32|8.618e-27,3.446e-40|3.003e-30|2.877e-29|1.784e-28|2.719e-23,35.03|8.801|49.32|10.37|5.738
532,11,0.3107,17.09,9063.0,0.0018780000000000001,0.999969,ATXN7L2 CAMK2B CCDC47 CD52 DNPEP FAM114A2 IL17RA MEGF9 SLC12A9 STK36 TSPAN19,post-embryonic development|positive regulation of hh target transcription factor activity|signal transduction downstream of smoothened|positive regulation of chemokine (C-X-C motif) ligand 1 production|positive regulation of interleukin-23 production,0.000924|0.002134|0.002134|0.002667|0.003199,1|1|1|1|1,44.58|624.1|624.1|468.1|374.5
533,12,0.3004,19.82,10160.0,0.001943,0.999986,CAMK2G CARTPT FHOD3 IGF1R LRRC28 LYSMD4 MATN4 MCCC2 PGPEP1L PRR14 SH3BP5 TTC23,cortical actin cytoskeleton organization|peptide hormone secretion|cortical cytoskeleton organization|hormone secretion|hormone transport,0.0002827|0.0006159|0.0006369|0.0009413|0.001215,1|1|1|1|1,83.38|55.59|54.63|44.63|39.12
534,11,0.3086,16.97,8264.0,0.0020440000000000002,0.999969,APC AXIN1 CAP2 CATSPER3 CSNK1A1 CTNNBIP1 KDELR3 MTFP1 NKIRAS2 SRRM5 ZNRF3,beta-catenin destruction complex assembly|negative regulation of Wnt signaling pathway|beta-catenin destruction complex disassembly|cell-cell signaling by wnt|Wnt signaling pathway,8.435e-09|9.654e-08|3.033e-07|1.043e-06|1.043e-06,0.000133|0.0007614|0.001595|0.004114|0.003291,1030|40.1|245.2|24.59|24.59
535,33,0.2805,148.1,22960.0,0.00639,1.0,ACVR1 ACVR2A APH1A BAMBI BCL9L BMPR1A BMPR2 CNEP1R1 CTDNEP1 FKBP1A FOXA2 HECTD1 HNF1A HNF4A IPO8 LEMD3 LRIG1 LRIG3 MIB1 NCSTN NEO1 PMEPA1 PSENEN RGMB SMAD1 SMAD6 SMAD7 SMURF1 SMURF2 TCF7L2 TGFBR1 TGFBR2 UBAC1,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway|negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway|transmembrane receptor protein serine/threonine kinase signaling pathway|enzyme linked receptor protein signaling pathway|regulation of cellular response to growth factor stimulus,4.977e-24|6.345e-24|9.435e-24|1.606e-19|2.253e-19,7.85e-20|5.004e-20|4.961e-20|6.332e-16|7.109e-16,42.27|66.87|50.69|16.33|32.06
536,10,0.3062,13.78,8325.0,0.0016489999999999999,0.999933,ANKRD50 CAPS2 CD96 FAS PXDN SLC6A7 TMPRSS7 TRAK2 USP13 WNT7A,neurotransmitter transport|establishment of endothelial barrier|endothelial cell development|dendrite morphogenesis|endothelial cell differentiation,7.166e-05|0.0001937|0.0004538|0.0005765|0.00108,1|1|1|1|1,36.26|101|64.76|57.21|41.36
537,10,0.3132,14.09,7798.0,0.0017989999999999998,0.999933,CARD19 CEACAM6 EVA1B HPCA MACO1 MYBPC1 STUM TMEM131 TMEM39A TMEM39B,negative regulation of autophagosome maturation|regulation of autophagosome maturation|negative regulation of autophagosome assembly|positive regulation of viral genome replication|negative regulation of macroautophagy,5.927e-06|2.535e-05|3.23e-05|0.000111|0.0001476,0.09349|0.1999|0.1698|0.4379|0.4658,686.5|294.2|257.4|132.9|114.4
538,11,0.3055,16.8,9015.0,0.0018559999999999998,0.999969,ANKEF1 BCAS3 C17orf58 CARHSP1 COX8C DDX58 LIMD2 METTL2B RNFT1 SLC23A2 TNRC6A,transepithelial L-ascorbic acid transport|L-ascorbic acid transmembrane transport|regulation of type III interferon production|detection of virus|RIG-I signaling pathway,0.001601|0.001601|0.002667|0.003731|0.003731,1|1|1|1|1,936.1|936.1|468.1|312|312
539,8,0.3181,8.906,6475.0,0.00137,0.9996790000000001,ARPC5 CARMIL1 CTRL GRK6 HSF2BP PSD2 RHEX STARD9,actin filament network formation|lamellipodium organization|positive regulation of actin filament polymerization|barbed-end actin filament uncapping|positive regulation of protein polymerization,1.198e-05|0.0001295|0.0005194|0.0007765|0.00103,0.1889|1|1|1|1,429.1|119.7|58.51|2574|41.19
540,9,0.838,30.17,5891.0,0.0050799999999999994,0.9998530000000001,CS DLAT LIPT1 MDH2 MPC1 MPC2 PDHB PDHX SLC25A1,acetyl-CoA biosynthetic process from pyruvate|acyl-CoA biosynthetic process|thioester biosynthetic process|purine nucleoside bisphosphate biosynthetic process|ribonucleoside bisphosphate biosynthetic process,5.531e-12|8.569e-12|8.569e-12|3.332e-11|3.332e-11,8.725e-08|6.758e-08|4.505e-08|1.314e-07|1.051e-07,1308|254.3|254.3|190.7|190.7
541,20,0.3022,57.42,16130.0,0.003539,1.0,ARHGEF28 CNRIP1 DOK1 FSHR GNLY LHCGR LRRTM4 NAT8 OXER1 POMK PUS10 REG3G SEMA4F SFTPB SIX3 STON1 TEX261 TEX37 TRABD2A WDR54,cellular response to gonadotropin stimulus|response to gonadotropin|activation of adenylate cyclase activity|ovulation cycle process|ovarian follicle development,0.0001672|0.0003676|0.0008702|0.0008702|0.00132,1|1|1|1|1,115.4|75.44|47.84|47.84|38.46
542,9,0.3019,10.87,7146.0,0.001515,0.9998530000000001,CATSPER1 EVL GALNS INAVA SV2B TULP2 ZNF251 ZNF414 ZNF431,intestinal epithelial structure maintenance|negative regulation of ruffle assembly|adherens junction maintenance|regulation of cilium beat frequency involved in ciliary motility|nucleotide-binding oligomerization domain containing 2 signaling pathway,0.002618|0.003054|0.003054|0.00349|0.003925,1|1|1|1|1,457.7|381.4|381.4|326.9|286
543,15,0.3027,31.78,12880.0,0.002455,0.999999,AGTRAP CATSPER4 CD164L2 FAM76A FCN3 GPR3 IFI6 INHBB LIN28A PDIK1L SLURP2 SPATC1 TMEM222 TRNP1 UBXN11,germ cell development|negative regulation of hepatocyte growth factor production|regulation of hepatocyte growth factor production|cellular process involved in reproduction in multicellular organism|positive regulation of ovulation,0.0008071|0.001455|0.001455|0.001993|0.002182,1|1|1|1|1,16.03|1373|1373|11.67|686.5
544,9,0.3049,10.98,7269.0,0.001504,0.9998530000000001,ATP6V1C2 CATSPERE CDKN2D DGKQ HRAS MOK PLB1 ROPN1L TIGD6,regulation of protein phosphorylation|transmembrane receptor protein tyrosine kinase signaling pathway|cell cycle arrest|regulation of phosphorylation|regulation of progesterone biosynthetic process,0.001189|0.001212|0.001738|0.002049|0.002182,1|1|1|1|1,7.565|13.23|31.78|6.538|572.1
545,12,0.3038,20.05,10220.0,0.001954,0.999986,BHLHE23 C20orf173 CAVIN4 CLVS1 CSN3 EFCAB1 F2RL2 KLHL23 NR1D1 PSD2 RXFP4 SEMA4A,regulation of Ras protein signal transduction|regulation of behavior|regulation of small GTPase mediated signal transduction|regulation of Rho protein signal transduction|positive regulation of inhibitory synapse assembly,0.0002432|0.0008659|0.001033|0.001364|0.001891,1|1|1|1|1,24|46.6|14.53|36.84|792.1
546,8,0.9254,25.91,5129.0,0.005011,0.9996790000000001,CBLL1 METTL14 METTL3 RBM15 VIRMA WTAP YTHDF2 ZC3H13,mRNA methylation|mRNA modification|RNA methylation|RNA modification|macromolecule methylation,1.965e-17|1.563e-16|2.418e-16|2.435e-14|3.429e-13,3.1e-13|1.233e-12|1.271e-12|9.603e-11|1.082e-09,965.4|643.6|209.5|106|72.08
547,8,0.3078,8.618,6297.0,0.001363,0.9996790000000001,CBLN3 EMX1 LAMB2 LDHAL6A MANEAL MINDY2 TECRL TNFAIP8,substrate adhesion-dependent cell spreading|neuron projection extension|developmental cell growth|cell growth|metanephric glomerular basement membrane development,0.0002768|0.0003267|0.0006082|0.0006367|0.0008734,1|1|1|1|1,81.73|75.03|54.48|53.22|2288
548,10,0.3113,14.01,7560.0,0.0018449999999999999,0.999933,CBS CLRN1 DENND1C GAS2 HOXB13 MLXIPL NXPH1 OR8B3 SAA4 SLC5A7,initiation of primordial ovarian follicle growth|cysteine biosynthetic process from serine|glucose mediated signaling pathway|sugar mediated signaling pathway|cysteine biosynthetic process via cystathionine,0.0009704|0.001455|0.00194|0.00194|0.00194,1|1|1|1|1,2060|1030|686.5|686.5|686.5
549,9,0.3123,11.24,7257.0,0.0015429999999999999,0.9998530000000001,CC2D1B CXCL9 DPY19L1 GDF7 GGT7 KIR3DL3 OMA1 WIPF2 ZNF526,roof plate formation|positive regulation of tendon cell differentiation|regulation of tendon cell differentiation|HRI-mediated signaling|regulation of cristae formation,0.0008734|0.0008734|0.0008734|0.002182|0.002182,1|1|1|1|1,2288|2288|2288|572.1|572.1
550,9,0.3114,11.21,7512.0,0.001486,0.9998530000000001,ANKS1A C3orf52 CC2D2A DEFA4 DEFA6 GALNT8 GRB14 LRRC37A TOMM34,membrane disruption in other organism|innate immune response in mucosa|mucosal immune response|organ or tissue specific immune response|defense response to fungus,1.117e-05|5.062e-05|8.893e-05|0.0001121|0.0001663,0.1762|0.3992|0.4676|0.4419|0.5246,457.7|199|147.6|130.8|106.4
551,9,0.3139,11.3,7341.0,0.001533,0.9998530000000001,CCDC102B CD86 CDHR2 KHDC3L KRTAP10-8 LRGUK NAA80 RFX8 TBX10,negative regulation of cell growth involved in contact inhibition|N-terminal peptidyl-aspartic acid acetylation|intermicrovillar adhesion|positive regulation of lymphotoxin A production|regulation of lymphotoxin A production,0.0008734|0.0008734|0.00131|0.00131|0.00131,1|1|1|1|1,2288|2288|1144|1144|1144
552,10,0.3087,13.89,7564.0,0.0018280000000000002,0.999933,C19orf66 CC2D1A CCDC105 ENTPD3 FUT3 FUT5 FUT6 IL12RB1 OR10H3 VAV1,fucosylation|oligosaccharide biosynthetic process|oligosaccharide metabolic process|ceramide metabolic process|fucose catabolic process,9.343e-08|4.457e-07|3.879e-06|1.149e-05|1.163e-05,0.001474|0.003515|0.0204|0.04529|0.0367,363.4|205.9|96.54|66.44|457.7
553,10,0.3155,14.2,8315.0,0.0017010000000000003,0.999933,CCDC117 CPT1C FGA IBTK LLCFC1 NT5DC3 RRAS SMTNL2 TENT5A TNK2,"positive regulation of vasoconstriction|regulation of vasoconstriction|blood coagulation, common pathway|negative regulation of blood coagulation, common pathway|regulation of blood coagulation, common pathway",0.000111|0.0004075|0.0009704|0.0009704|0.0009704,1|1|1|1|1,132.9|67.52|2060|2060|2060
554,9,0.3057,11.0,7394.0,0.001483,0.9998530000000001,CCDC148 DLGAP4 FAM208B GCHFR HOPX MRAS MYO1C TTLL2 ZBTB1,vesicle transport along actin filament|actin filament-based transport|vesicle cytoskeletal trafficking|positive regulation of pro-T cell differentiation|regulation of pro-T cell differentiation,3.547e-05|4.271e-05|0.0004033|0.0008734|0.0008734,0.5594|0.3368|1|1|1,240.9|217.9|67.3|2288|2288
555,12,0.3034,20.03,10220.0,0.0019510000000000003,0.999986,AQP9 CCDC149 CPLX3 GRM7 PPP4R4 RASGRF1 SMOC1 SPATA12 STAR TMC5 TRIM60 ZNF106,organic hydroxy compound transport|modulation of chemical synaptic transmission|regulation of trans-synaptic signaling|regulation of neuronal synaptic plasticity|intermembrane lipid transfer,0.0001108|0.000113|0.0001141|0.0004076|0.0004424,1|0.8916|0.5998|1|1,31.47|14.95|14.91|68.88|66.01
